book_id,title,authors,isbn,language_code,average_rating,ratings_count,original_publication_year,books_count,work_text_reviews_count
13817,City property catch,"Charles Dickens, Norman Page",978-1-62046-710-7,deu,3.83,53317,2001.0,131,875
13818,Foreign physical,Maxwell Maltz,978-1-347-51254-8,dan,4.26,9585,1986.0,176,155
13819,Walk message,"L. Frank Baum, W.W. Denslow",978-0-9744485-4-1,fra,4.36,32132,2011.0,447,509
13820,Question save body affect,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",978-1-84451-010-8,deu,4.01,14629,1937.0,123,1466
13821,Coach however history he,Lisa Jewell,978-0-86921-965-2,fra,4.39,16310,2007.0,336,2827
13822,Young section argue institution,"Thich Nhat Hanh, Arnold Kotler, Dalai Lama XIV",978-0-497-14283-4,dan,3.99,20585,2015.0,131,1596
13823,Since together decade,E. Nesbit,978-1-4860-9133-1,deu,3.63,30693,2014.0,178,1692
13824,Star painting base within dog,"Frida Kahlo, Carlos Fuentes, Sarah M. Lowe",978-1-215-07846-6,deu,4.18,83000,2003.0,19,146
13825,Property include simply suddenly pay,Leslie Marmon Silko,978-0-222-27691-9,fra,4.59,14795,2005.0,496,1758
13826,Long painting opportunity shake own,"Jules Verne, Anthony Bonner",978-1-5368-9246-8,fra,4.27,14340,2003.0,413,1889
13827,Clear politics ask,"Jeff Smith, Steve Hamaker",978-1-219-98415-2,deu,4.65,9725,1991.0,86,1542
13828,Mention crime people decade,Grace Lin,978-0-657-70157-4,deu,3.96,47185,1994.0,15,2051
13829,Affect even matter respond Republican,Rob Sheffield,978-0-00-835889-1,dan,3.72,41524,2010.0,38,1366
13830,Anything need,"James     Baldwin, Kıvanç Güney",978-1-122-46383-6,deu,3.42,11947,1985.0,188,2298
13831,Guy exist order local four,Eric S. Nylund,978-1-02-855763-9,dan,4.21,20524,2015.0,190,151
13832,Anything article agent,Paolo Bacigalupi,978-0-530-75770-4,dan,4.1,58232,2004.0,380,864
13833,Budget rest,"Arthur Miller, Christopher Bigsby",978-0-602-86970-0,dan,3.9,19072,2013.0,374,1208
13834,Ahead TV structure,John Grisham,978-1-373-35721-2,fra,3.71,30395,2000.0,162,2496
13835,Include certainly cultural,"أحلام مستغانمي, Ahlam Mosteghanemi",978-1-4184-6294-9,fra,4.17,29834,1962.0,229,2754
13836,Cost eight offer,"Astrid Lindgren, Gerry Bothmer",978-0-339-78015-6,deu,4.08,29257,2006.0,358,678
13837,Suddenly source information glass,"Stephen Hawking, Leonard Mlodinow",978-0-360-24724-6,fra,4.31,36848,2006.0,152,1182
13838,Agency third half together,Irwin Shaw,978-0-942059-82-3,fra,4.12,11476,1998.0,96,417
13839,Notice short resource hour true,Portia de Rossi,978-0-644-99930-4,deu,3.87,39531,2008.0,191,2511
13840,Resource need store much apply,L.A. Casey,978-0-565-95184-9,fra,4.08,10535,2002.0,462,2778
13841,Along wide offer method,David Sheff,978-0-316-98096-8,deu,3.9,23833,2001.0,171,798
13842,Generation animal station,Carolyn Brown,978-0-01-137373-7,dan,3.44,10032,1972.0,498,1531
13843,Then opportunity know road,Laurelin Paige,978-1-240-53206-3,dan,3.92,13478,1938.0,57,2537
13844,Camera it kitchen smile,Naomi Wolf,978-1-4882-5753-7,deu,4.33,22227,2005.0,436,549
13845,Ready quality feeling food human,Peter M. Senge,978-0-19-307107-0,fra,3.83,13900,2013.0,255,1714
13846,Hair tell ball successful,"Dodie Smith, Michael Dooling",978-1-274-89648-3,deu,4.29,29256,2005.0,470,1643
13847,Talk should deep buy,Will Schwalbe,978-1-9764-4940-6,fra,4.03,46269,2006.0,208,2932
13848,Law director their doctor,Sue Miller,978-1-76477-143-6,fra,4.33,9933,1994.0,195,1443
13849,I view seem rich,J.D. Robb,978-0-423-82693-7,dan,3.87,69410,2006.0,483,770
13850,Consumer particular despite,"John Green, Maureen Johnson, Lauren Myracle",978-0-213-02096-5,dan,4.13,11355,2011.0,409,2415
13851,Sort future,Mary Doria Russell,978-0-00-952482-0,dan,3.58,18914,2008.0,500,1294
13852,Send body major none would,Alice Hoffman,978-1-70483-978-3,dan,3.93,291411,2012.0,288,36
13853,Cold myself account yard,"James D. Bradley, Ron Powers",978-0-918190-48-2,dan,3.78,7920,1872.0,177,1350
13854,Within positive news enter,Ian Mortimer,978-1-909953-91-8,fra,4.18,31993,1981.0,100,375
13855,Past senior continue example term,"J.R.R. Tolkien, Christopher Tolkien, Alan Lee",978-0-948351-03-7,dan,3.89,14003,1998.0,381,2163
13856,Already food soon white world,Laura Wiess,978-0-9973984-2-7,fra,4.23,18014,1988.0,435,1869
13857,Foot apply whatever degree case,Chris Cleave,978-1-78010-316-7,dan,3.81,19665,1993.0,80,1601
13858,Board establish raise per,D.B.C. Pierre,978-0-17-439075-6,deu,4.35,11465,1969.0,481,1934
13859,Section nor analysis,Shiv Khera,978-1-914692-55-0,fra,3.9,57468,1994.0,164,171
13860,Real medical poor,Dan Wells,978-1-891142-72-7,dan,3.81,76368,1968.0,58,2335
13861,Article safe billion,"Jodi Picoult, Samantha van Leer",978-1-121-44924-4,deu,4.0,11566,1603.0,46,2231
13862,Ground century,"Paul Hattaway, Brother Yun",978-0-17-347672-7,dan,3.94,23951,1892.0,248,553
13863,Up newspaper,"Jules Verne, Michael Glencross, Brian W. Aldiss",978-0-661-89073-8,dan,4.27,18825,2008.0,144,105
13864,Very cold,Carrie Anne Noble,978-1-08-392745-3,dan,4.18,16115,2004.0,3,2718
13865,Usually serious several local,L.E. Modesitt Jr.,978-0-07-384434-3,dan,3.8,10861,1850.0,407,1508
13866,Itself save beat president,"Grant Morrison, Frank Quitely",978-0-17-178812-9,dan,4.14,9162,2007.0,69,976
13867,Research environmental significant,John Scalzi,978-1-65668-597-1,deu,4.29,65932,2008.0,278,1147
13868,Box suffer security career,T.R. Ragan,978-1-961023-07-9,deu,4.19,89733,1998.0,251,1500
13869,Finish simply great game action,Sena Jeter Naslund,978-0-14-578258-0,fra,3.61,10602,2001.0,252,2198
13870,Step add,Robert Lynn Asprin,978-1-155-89442-3,deu,4.53,67128,1980.0,414,1827
13871,Forget everybody person top,"Pamela Des Barres, Dave Navarro",978-0-216-38753-9,fra,3.9,20858,2006.0,468,1319
13872,Article money within,Leslie Jamison,978-1-84063-670-3,dan,3.88,170841,2007.0,310,596
13873,Mrs great,Courtney Cole,978-1-995043-89-0,fra,3.49,16184,1999.0,415,519
13874,Yes threat seat piece,"William S. Burroughs, James Grauerholz, Barry  Miles",978-0-9508774-3-3,deu,4.24,13345,2016.0,72,637
13875,Point job production,"Yukio Mishima, John Nathan",978-0-339-70777-1,dan,4.19,18694,1993.0,28,922
13876,Start reach senior baby,Melanie Rawn,978-1-210-50864-7,fra,4.48,24340,2008.0,71,645
13877,Sell allow,James M. McPherson,978-0-02-035389-8,fra,3.76,90811,2011.0,431,1050
13878,Cost down make,"Mia Ikumi, Reiko Yoshida",978-1-176-32755-9,deu,3.95,28549,1974.0,133,917
13879,Clearly family now popular,"Joe Sacco, Edward Said",978-0-540-68945-3,fra,3.54,53128,2008.0,69,1305
13880,Throughout always indicate that,"Joanna Cole, Bruce Degen",978-0-9653455-9-0,fra,3.86,21446,1994.0,197,556
13881,Effort attorney energy seven laugh,Marko Kloos,978-1-5447-0067-0,deu,4.18,36496,2004.0,82,1722
13882,Family personal set,"José Maria de Eça de Queirós, Ester de Lemos",978-1-230-85373-4,deu,3.45,19429,1968.0,6,2670
13883,Series owner training world,L.J. Shen,978-0-271-46586-9,deu,4.32,13100,2004.0,233,1326
13884,Maybe west choice probably,Eleanor Brown,978-0-586-88494-2,dan,4.2,12048,1993.0,21,782
13885,Race debate smile others safe,"Peter Thiel, Blake  Masters",978-0-15-612467-6,fra,4.2,23641,2014.0,415,1590
13886,Here action area,عزالدين شكري فشير,978-1-4880-1259-4,fra,4.48,8031,1999.0,28,1516
13887,Religious realize,Caroline Preston,978-0-218-18674-1,fra,4.13,83664,2001.0,357,874
13888,Employee pattern,"Kentaro Miura, Jason DeAngelis",978-0-7739-8636-7,fra,2.84,9081,2003.0,387,723
13889,Happy popular ready,"George Bernard Shaw, John A. Bertolini",978-0-618-05036-9,deu,3.61,341826,2000.0,110,2246
13890,Half guess,Carson McCullers,978-1-80979-767-4,dan,3.94,119213,2008.0,491,131
13891,Leave claim might magazine,Jacqueline Woodson,978-0-339-51508-6,dan,3.76,9421,1993.0,157,220
13892,Easy measure,"Aristotle, Joe Sachs",978-0-323-65359-6,deu,4.03,19094,1987.0,218,179
13893,Art color across,Jaci Burton,978-0-570-48385-4,dan,3.92,25288,2000.0,381,195
13894,Ground same individual south,Sharon Kay Penman,978-1-380-45776-9,deu,4.22,83085,2011.0,359,512
13895,Front must speak ready,"Giorgio Vasari, Julia Conway Bondanella, Peter Bondanella",978-0-259-79274-1,dan,3.7,18203,2012.0,358,1223
13896,Many present not myself,"Graham Greene, Monica Ali",978-0-371-12108-5,dan,3.76,25288,2012.0,446,659
13897,Church any safe real,"Alan Moore, David   Lloyd",978-1-286-07037-6,deu,3.57,108370,2002.0,46,267
13898,Student plant he,"Jeff Lemire, José Villarrubia, Carlos M. Mangual",978-0-8281-1281-9,dan,4.2,9622,1996.0,131,2647
13899,Physical meet set now worry,Philip K. Dick,978-0-403-93141-5,dan,4.21,12337,2015.0,444,2510
13900,Join herself himself,"H.P. Lovecraft, S.T. Joshi",978-0-89431-286-1,dan,4.23,56593,2011.0,192,2328
13901,Right be,"Howard Schultz, Joanne Gordon",978-1-68976-173-4,deu,4.39,15566,2010.0,204,1327
13902,Rule so military meet effort,"QuinRose, Soumei Hoshino",978-1-60955-809-3,dan,3.24,13204,1988.0,328,1408
13903,Population environmental affect,Michelle Moran,978-0-621-32387-0,dan,4.1,25841,2009.0,176,852
13904,West campaign yes include plant,"Alan    Richardson, Karen Tack",978-1-5423-5693-0,deu,3.99,64813,2008.0,62,1984
13905,From movie lose,Alex Marwood,978-0-11-823373-6,deu,3.58,28593,2008.0,38,2065
13906,Pick present seek shake bank,Elizabeth  Hall,978-1-233-77187-5,dan,4.1,22992,2006.0,205,1704
13907,Born clear stop forget,Shana Norris,978-1-75114-181-5,deu,3.96,327409,2000.0,480,722
13908,Control ready,Stephenie Meyer,978-0-12-095728-6,dan,4.09,20708,1940.0,208,266
13909,Spring technology fact perhaps blue,"Dean Koontz, Ed Gorman, John Bedford Lloyd",978-0-86984-384-0,dan,3.95,48807,2009.0,86,1805
13910,Develop thus site,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",978-0-289-10839-0,deu,3.81,29747,1986.0,200,1183
13911,Run leg tree which,"Hervé Tullet, Christopher Franceschelli",978-0-295-65365-5,deu,4.12,139168,2013.0,6,1330
13912,Fact language drop carry,Jessi Klein,978-1-77879-819-1,dan,4.09,22448,2008.0,295,2897
13913,Better organization name,Carrie Anne Noble,978-0-654-56260-4,fra,3.68,54420,2004.0,29,817
13914,Yourself may weight wide machine,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",978-0-7364-0567-6,fra,4.38,23010,2010.0,75,315
13915,Among serious activity audience,Philip Pullman,978-0-9979693-7-5,deu,3.84,14853,2016.0,310,667
13916,Reason his,"Thomas Mann, John E. Woods",978-1-240-86934-3,fra,3.96,70921,1996.0,488,2387
13917,Foot draw,"Leonardo da Vinci, H. Anna Suh",978-1-966386-89-6,fra,4.28,11956,1896.0,46,2165
13918,Particularly become allow adult,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",978-0-631-78508-8,dan,4.24,268355,2002.0,394,1674
13919,Dark account music,Paul Tremblay,978-1-80010-495-2,fra,3.85,68861,1994.0,294,2607
13920,Suffer break,"Anne Byrn, Anthony Loew",978-0-02-590352-4,fra,4.14,11981,2016.0,288,109
13921,Small training half,Brian  McClellan,978-1-922154-38-5,fra,3.85,37607,1986.0,454,561
13922,Fire across five board glass,"Arthur Koestler, Daphne Hardy",978-1-81934-633-6,dan,4.02,113855,2011.0,326,2426
13923,Size fall fight,Lori Brighton,978-1-06-583571-4,deu,3.93,14518,2005.0,458,1693
13924,Candidate somebody officer finally,Carolyn Keene,978-0-04-011626-8,fra,3.99,39307,1989.0,377,24
13925,Sense go director,"Kathy Reichs, Brendan Reichs",978-0-16-021462-2,dan,4.15,21241,1998.0,20,2318
13926,Article born find commercial,Donald McCaig,978-1-4725-1113-3,fra,3.72,40737,2004.0,136,387
13927,Also professional able,"Oscar Wilde, Inga Moore",978-1-271-20888-3,deu,4.4,14618,2005.0,485,1485
13928,Dream life Republican,Michael Scott,978-1-197-58583-9,fra,3.63,18541,2014.0,218,2788
13929,Be ever,Elif Shafak,978-1-311-88812-9,dan,4.3,340379,2010.0,429,2454
13930,Knowledge purpose,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick",978-0-18-260298-8,dan,4.48,10342,2005.0,44,489
13931,Offer including wind,Maxine Hong Kingston,978-0-357-82502-0,deu,3.65,12404,1927.0,20,793
13932,Return sister culture project,"Kimon Nicolaides, Mamie Harmon",978-0-7803-0014-9,deu,3.74,17388,2004.0,147,1498
13933,Power others cup very inside,"Elizabeth Gaskell, Pam Morris",978-0-212-36188-5,deu,3.61,8827,2000.0,442,1942
13934,Situation find read,"Anne Byrn, Anthony Loew",978-0-7331-0535-7,fra,3.53,9531,2012.0,469,2087
13935,Tough case race,"Lauren Henderson, Chris Manby, Sarah Mlynowski, Jill A. Davis, Stella Duffy, Lisa Jewell, Marian Keyes, Sophie Kinsella, Adèle Lang, Carole Matthews, Anna Maxted, Megan McCafferty, Alisa Valdes, Isabel Wolff, Meg Cabot, Jessica Adams, Louise Bagshawe, Emily Barr, Jenny Colgan, Lynda Curnyn, Jennifer Weiner",978-1-219-63796-6,deu,4.07,470001,2012.0,285,1364
13936,Each Mr sign recently,John Steakley,978-1-58272-188-0,dan,3.66,11947,2002.0,237,2849
13937,Production start,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",978-1-184-49239-3,deu,4.15,160485,2002.0,237,1063
13938,Recent prepare study,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",978-1-77904-383-2,deu,3.94,20632,1961.0,257,1893
13939,Blue American real,"Robert Louis Stevenson, Jenny Davidson",978-0-371-43905-0,fra,4.16,12712,1353.0,55,1065
13940,Hot staff budget central,Suketu Mehta,978-0-641-35632-2,deu,3.85,53088,2013.0,208,2349
13941,Trouble war respond,D.H. Lawrence,978-0-461-83298-3,deu,4.07,35936,1813.0,5,247
13942,Hour get wide,"Anonymous, Ananda Maitreya, Thich Nhat Hanh, Balangoda Ananda Maitreya Maitreya",978-0-14-854171-9,deu,3.48,60346,2010.0,402,2523
13943,Product front owner,Steve Toltz,978-1-08-491620-3,fra,4.19,174280,2010.0,336,468
13944,Might hear foot,Austin Grossman,978-0-226-07422-1,dan,4.24,14044,2001.0,181,1550
13945,Modern morning middle,James Dickey,978-1-76968-864-7,dan,4.12,88251,1994.0,315,208
13946,Child measure reflect condition,Robert McCloskey,978-0-216-09261-7,deu,3.68,32785,2014.0,153,584
13947,Important recently,Oswald Chambers,978-1-300-66553-3,fra,3.98,19032,1982.0,183,374
13948,Take couple marriage nice,Rudolfo Anaya,978-0-86381-891-2,fra,4.17,14794,2011.0,154,1784
13949,Herself occur art various everybody,Iain Banks,978-0-349-13728-5,dan,3.45,15091,1895.0,192,104
13950,Account board up page,"Kevin Malarkey, Alex Malarkey",978-0-02-358817-4,fra,3.72,67663,1946.0,478,492
13951,Tend upon true leave suggest,Erich Maria Remarque,978-1-7331252-8-4,deu,4.13,184211,1981.0,222,2116
13952,From current forget research must,Erica Bauermeister,978-1-05-043239-3,fra,3.21,16461,1961.0,430,1030
13953,Final occur according,Ruta Sepetys,978-1-64926-189-2,deu,4.71,111371,2010.0,367,1766
13954,Family analysis seat,Mike Mullin,978-1-63784-827-2,deu,4.32,18925,2010.0,195,1754
13955,Agent man require quickly,"Andre Norton, Mercedes Lackey",978-1-198-35380-2,deu,3.62,104730,2005.0,394,1438
13956,Member system approach small,Robert Kirkman,978-0-8013-0888-8,dan,4.23,307994,1889.0,269,2066
13957,Bill true,Marian Keyes,978-1-883186-72-2,dan,4.15,28341,1934.0,182,1246
13958,Send what democratic alone still,"Gustave Flaubert, Robert Baldick, Geoffrey Wall",978-0-8371-6304-8,dan,4.11,13954,1996.0,276,2303
13959,Draw money increase,Gwen Cooper,978-1-02-586616-1,deu,4.29,10996,2009.0,373,2978
13960,Three study site play policy,Daniel J. Boorstin,978-0-14-947809-0,fra,3.86,69018,2001.0,448,2935
13961,Describe dark finally security according,Naoko Takeuchi,978-1-191-52240-3,deu,3.98,9184,2001.0,334,1329
13962,Once method space,"Unknown, Seamus Heaney",978-0-9659060-0-5,fra,3.97,26555,2011.0,155,1126
13963,Party ready activity,Irving Stone,978-0-00-732240-4,dan,4.18,21117,1998.0,17,1313
13964,Somebody decision have,Harriet Beecher Stowe,978-0-506-61338-6,dan,3.96,18879,1987.0,309,2774
13965,Night trip painting interesting,Stanisław Lem,978-0-01-940352-8,fra,3.95,22331,1944.0,7,1834
13966,Whole style car,Ursula K. Le Guin,978-0-7987-5714-0,dan,3.9,8397,1967.0,95,1453
13967,Result writer technology report,"Sara Pennypacker, Marla Frazee",978-0-7941-1255-4,deu,3.66,8060,2008.0,488,1090
13968,Response trip any,Lynda Mullaly Hunt,978-1-960595-13-3,dan,3.83,16369,1993.0,7,1713
13969,Commercial series yes discussion,"George Orwell, Erich Fromm, Celâl Üster",978-1-03-962100-8,dan,3.92,90908,2004.0,386,1431
13970,Shoulder deep particularly space,Jeffrey Eugenides,978-0-7974-3931-3,fra,4.6,20101,1978.0,112,2214
13971,Knowledge sport contain,"Jacob Grimm, Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt, James Stern",978-0-210-14733-7,fra,4.33,81362,2008.0,187,2247
13972,Author likely personal close,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham",978-0-08-769268-8,dan,3.66,14369,1990.0,410,1844
13973,City by receive glass,Vi Keeland,978-1-57285-533-5,deu,4.06,23614,2002.0,94,1480
13974,Area major during professional,"Travis Bradberry, Jean Greaves, Patrick Lencioni",978-0-329-92545-1,fra,3.86,17117,1996.0,57,328
13975,Game brother,Paul Torday,978-1-109-64219-3,deu,3.88,31018,1796.0,58,2085
13976,Or quality small,"Emily Bleeker, Dan John Miller",978-1-274-94546-4,dan,3.7,25332,2013.0,11,860
13977,Wonder mention save might across,Lisa Jewell,978-1-74891-320-3,fra,4.0,63335,2000.0,481,2759
13978,Condition place learn,"José Saramago, Margaret Jull Costa",978-0-661-53401-4,deu,4.22,25448,1976.0,112,1520
13979,Five kind walk environmental,"Ruud van der Rol, Rian Verhoeven, Anna Quindlen, Anne Frank, Tony Langham, Plym Peters",978-1-316-42325-7,deu,3.9,88227,2004.0,348,2322
13980,Floor people behind husband participant,Larry Levin,978-1-350-35397-8,dan,4.05,16485,2010.0,348,2141
13981,Chair anyone become who,Sydney Taylor,978-0-924449-89-5,fra,3.97,11509,2012.0,467,552
13982,Face consumer baby she meeting,Doris Kearns Goodwin,978-1-947059-14-6,deu,3.94,15362,2011.0,105,18
13983,Usually five,"Don DeLillo, محمدصادق رئیسی",978-0-308-36055-6,dan,4.12,14926,2004.0,167,1479
13984,Issue my room one,Jennifer Crusie,978-0-16-065354-4,dan,4.24,9754,2007.0,5,1118
13985,Product imagine,Philip K. Dick,978-0-524-20632-4,fra,3.58,14651,2012.0,409,2687
13986,Enjoy Mrs care,Sigmund Freud,978-1-5081-5945-2,dan,3.94,17189,2013.0,293,7
13987,Deal worker,Andy Andrews,978-1-171-19938-0,fra,4.14,9714,2003.0,221,1117
13988,First brother weight brother,"Thomas Hardy, Alexander Theroux",978-0-497-47967-1,fra,3.26,12413,2008.0,82,39
13989,Senior amount research doctor,Beryl Markham,978-0-666-13201-7,dan,3.83,14044,2000.0,485,1633
13990,Notice perhaps ten,"Rick Riordan, Gordon Korman, Peter Lerangis, Jude Watson",978-1-4535-4538-6,deu,3.95,283295,2009.0,173,716
13991,East them into car,Rachel Dratch,978-0-461-12878-9,fra,3.71,33076,2008.0,223,215
13992,Follow various fire,James Patterson,978-0-9534745-7-8,deu,3.96,12708,2005.0,16,762
13993,Everyone course structure better,Robin S. Sharma,978-1-02-556673-3,dan,3.78,12105,1978.0,362,785
13994,Current would send,Richard J. Foster,978-0-282-91664-0,dan,3.74,24627,2002.0,107,2155
13995,Car modern however upon,"Mike Mignola, John Byrne",978-1-320-43229-0,fra,4.16,15821,2014.0,303,29
13996,Hope one almost,Tracy Letts,978-0-479-69456-6,dan,3.93,77538,2014.0,434,765
13997,Arrive budget turn spend citizen,Ruta Sepetys,978-1-878791-43-6,dan,3.87,37189,1995.0,42,155
13998,Believe reality change main that,"Federico García Lorca, Antonio Sobejano-Moran, Paola Bianco",978-1-4296-3189-1,deu,4.0,50746,1921.0,357,1381
13999,Training perhaps clear thus,Kaye Gibbons,978-1-4106-8294-9,fra,4.09,28373,1995.0,152,4
14000,Father shake none whole,Carol S. Dweck,978-0-647-33311-2,deu,4.22,43541,1999.0,263,362
14001,Without million good,Richard Bach,978-0-9907885-0-8,fra,3.92,10532,2002.0,205,221
14002,Second present,Ben Mikaelsen,978-1-348-12971-4,dan,4.24,10437,2001.0,389,2570
14003,Peace economic whole,Jenna Black,978-1-4193-5868-5,deu,4.27,92142,2013.0,53,2701
14004,Use base policy,Daniel J. Boorstin,978-0-348-15614-0,deu,4.41,19614,2007.0,23,294
